,agglo_seg,x,y,z,type,layer,linfo,info
11433,49375487680,3374088,1536384,125397,pyram,2,2,L2pyramidalneuron
11435,57905989626,3355656,1513552,133845,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11436,49375282430,3374256,1491248,129621,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11437,58095525992,3368912,1476224,121173,inter,2,2,L2neuroninterneuron
11438,39811058313,3346960,1473632,121173,pyram,2,2,L2pyramidalneuron
11439,49506224698,3351128,1456608,129621,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11440,49156706266,3302576,1477728,133845,pyram,2,2,L2pyramidalneuron
11441,49360668047,3308560,1494040,129621,pyram,2,2,L2pyramidalneuron
11442,31876978314,3276624,1498144,133845,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11443,75636480838,3288648,1497136,133845,uncla,2,2,L2neuronunclassified-neuronpossible-interneuron
11444,57964350725,3392208,1524000,129621,pyram,2,2,L2pyramidalneuron
11445,58299180571,3391504,1536384,133845,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11446,57556676437,3392624,1548880,129621,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11447,58459382948,3367616,1577752,125397,pyram,2,2,L2pyramidalneuron
11448,49637765370,3355944,1581744,125397,inter,2,2,L2neuroninterneuronsparsely-spiny
11449,58081085797,3371424,1579440,112725,pyram,2,2,L2pyramidalneuron
11450,49724582918,3350464,1566816,100053,pyram,2,2,L2pyramidalneuron
11451,57906428908,3369368,1564296,108501,pyram,2,2,L2pyramidalneuron
11452,41048479755,3363960,1589056,104277,pyram,2,2,L2pyramidalneuron
11453,58328674683,3365480,1612240,108501,pyram,2,2,L2pyramidalneuron
11454,49695629317,3399104,1600264,116949,pyram,2,2,L2pyramidalneuron
11455,58241024811,3407024,1596912,104277,pyram,2,2,L2pyramidalneuron
11456,57833643007,3397040,1620264,112725,pyram,2,2,L2pyramidalneuron
11457,58692371373,3390704,1626544,116949,inter,2,2,L2neuroninterneuron
11458,58240966512,3354720,1639744,108501,pyram,2,2,L2pyramidalneuron
11459,58605159520,3366632,1654304,112725,pyram,2,2,L2pyramidalneuron
11460,50321252685,3364984,1658824,125397,pyram,2,2,L2pyramidalneuron
11461,58925330304,3394912,1662520,121173,inter,2,2,L2neuroninterneuron
11462,41659166021,3382056,1687808,129621,pyram,2,2,L2pyramidalneuron
11463,41805117534,3389392,1688280,125397,pyram,2,2,L2pyramidalneuron
11464,58764996213,3402184,1681760,133845,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11465,58444708043,3397488,1682704,125397,pyram,2,2,L2pyramidalneuron
11466,67921735555,3393312,1703176,133845,uncla,2,2,L2neuronunclassified-neuronpossible-interneuron
11467,50190924275,3407512,1679168,108501,pyram,2,2,L2pyramidalneuron
11468,58765390970,3414432,1662968,116949,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11469,50103362271,3400584,1657400,112725,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11470,58663168896,3409384,1664616,104277,micro,2,2,L2neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
11472,58808828594,3412024,1703992,95829,excit,2,2,L2neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
11473,32431247437,3412728,1711552,83157,pyram,2,2,L2pyramidalneuron
11474,32445716709,3399344,1709024,78933,pyram,2,2,L2pyramidalneuron
11475,50074641812,3425408,1679032,83157,pyram,2,2,L2pyramidalneuron
11476,41238233472,3371928,1684600,83157,inter,2,2,L2neuroninterneuron
11477,41223603411,3376328,1676320,74709,pyram,2,2,L2pyramidalneuron
11478,6140977326,3384064,1694448,62037,pyram,2,2,L2pyramidalneuron
11479,32213225794,3416280,1677488,66261,pyram,2,2,L2pyramidalneuron
11480,32285718672,3423672,1644440,62037,pyram,2,2,L2pyramidalneuron
11481,5617502441,3443024,1646488,62037,inter,2,2,L2neuroninterneuron
11482,5587409611,3452120,1613256,53760,pyram,2,2,L2pyramidalneuron
11483,5602097191,3393008,1660424,46080,pyram,2,2,L2pyramidalneuron
11484,5602243588,3405096,1649152,38400,pyram,2,2,L2pyramidalneuron
11485,5747640836,3413952,1642160,38400,inter,2,2,L2neuroninterneuronsparsely-spiny
11486,5515075128,3410256,1639632,34560,pyram,2,2,L2pyramidalneuron
11487,5355296383,3411600,1663640,23040,pyram,2,2,L2pyramidalneuron
11488,5776710477,3356432,1680472,34560,pyram,2,2,L2pyramidalneuron
11489,5892876240,3340808,1680824,42240,pyram,2,2,L2pyramidalneuron
11490,14773044949,3334120,1676656,42240,inter,2,2,L2neuroninterneuron
11491,5878683833,3322552,1695664,34560,pyram,2,2,L2pyramidalneuron
11492,5834851624,3295128,1715312,30720,inter,2,2,L2neuroninterneuron
11493,5602622716,3335920,1698520,26880,pyram,2,2,L2pyramidalneuron
11494,5646791730,3381160,1692296,26880,pyram,2,2,L2pyramidalneuron
11495,6111541013,3346304,1717472,30720,inter,2,2,L2neuroninterneuron
11496,5529092085,3370888,1683024,23040,inter,2,2,L2neuroninterneuronbipolar
11497,5398792782,3352048,1691120,15360,pyram,2,2,L2pyramidalneuron
11498,5777031830,3367776,1686192,7680,inter,2,2,L2neuroninterneuron
11499,3820980067,2213664,1340200,78933,pyram,4,4,L4pyramidalneuron
11500,30941315980,2216944,1329280,78933,pyram,4,4,L4pyramidalneuron
11501,3763175115,2246928,1166976,100053,pyram,3,4,L4pyramidalneuronsparsely-spiny
11502,5282424048,3311152,1633840,38400,pyram,2,2,L2pyramidalneuron
11503,5645623252,3338104,1622056,38400,inter,2,2,L2neuroninterneuron
11504,5310837342,3350480,1641960,42240,inter,2,2,L2neuroninterneuron
11505,5208658542,3342080,1643952,34560,pyram,2,2,L2pyramidalneuron
11506,5369066382,3324320,1643248,30720,inter,2,2,L2neuroninterneuron
11507,5718307032,3336208,1666056,30720,inter,2,2,L2neuroninterneuron
11508,5834691761,3338256,1670256,23040,inter,2,2,L2neuroninterneuronsparsely-spiny
11509,4845941742,3380176,1666752,19200,pyram,2,2,L2pyramidalneuron
11510,5689791220,3371240,1662656,23040,inter,2,2,L2neuroninterneuron
11511,5253133319,3337432,1667976,7680,pyram,2,2,L2pyramidalneuron
11512,5674226062,3333496,1681648,3840,pyram,2,2,L2pyramidalneuron
11513,5253674651,3405864,1656392,11520,excit,2,2,L2neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
11514,5413497415,3413072,1641424,15360,pyram,2,2,L2pyramidalneuron
11515,5354931469,3405592,1639328,19200,pyram,2,2,L2pyramidalneuron
11516,5340242765,3408168,1627864,19200,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11517,5442274558,3402032,1617960,26880,pyram,2,2,L2pyramidalneuron
11518,4990622443,3424312,1628400,26880,pyram,2,2,L2pyramidalneuron
11519,5281955966,3403048,1622736,38400,pyram,2,2,L2pyramidalneuron
11520,4947329853,3402240,1603736,46080,pyram,2,2,L2pyramidalneuron
11521,5791648453,3418216,1595496,57813,pyram,2,2,L2pyramidalneuron
11522,5646266274,3467936,1568688,53760,uncla,2,2,L2neuronunclassified-neuron
11523,40670855127,3464528,1541544,74709,inter,2,2,L2neuroninterneuron
11524,31950860382,3404896,1552032,66261,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11525,40757846880,3388960,1568768,70485,pyram,2,2,L2pyramidalneuron
11526,31877913765,3377608,1596912,74709,pyram,2,2,L2pyramidalneuron
11527,40641301419,3363120,1546800,74709,pyram,2,2,L2pyramidalneuron
11528,40553739391,3313664,1552880,70485,inter,2,2,L2neuroninterneuron
11529,5092054979,3322312,1488704,57813,pyram,2,2,L2pyramidalneuron
11530,4990841042,3338400,1482344,62037,pyram,2,2,L2pyramidalneuron
11531,31484825061,3358792,1486216,62037,pyram,2,2,L2pyramidalneuron
11532,40088068684,3372344,1480072,74709,pyram,2,2,L2pyramidalneuron
11533,49302848000,3360344,1495616,83157,pyram,2,2,L2pyramidalneuron
11534,40291300200,3373624,1527640,83157,pyram,2,2,L2pyramidalneuron
11535,49332078648,3393264,1527096,83157,pyram,2,2,L2pyramidalneuron
11536,40670503756,3390736,1518960,78933,pyram,2,2,L2pyramidalneuron
11537,40583349428,3417960,1517400,83157,inter,2,2,L2neuroninterneuron
11538,58255582061,3364240,1548056,100053,inter,2,2,L2neuroninterneuron
11539,49942561104,3346688,1549024,104277,pyram,2,2,L2pyramidalneuron
11540,49550290706,3359928,1572528,95829,pyram,2,2,L2pyramidalneuron
11541,50030459770,3343344,1586192,100053,pyram,2,2,L2pyramidalneuron
11542,58444621150,3321280,1575104,104277,inter,2,2,L2neuroninterneuron
11543,49666514460,3334192,1555832,104277,inter,2,2,L2neuroninterneuron
11544,58634069171,3311648,1638728,108501,inter,2,2,L2neuroninterneuronsparsely-spiny
11545,58735779559,3329992,1636792,95829,inter,2,2,L2neuroninterneuron
11546,40597264211,3330584,1613056,95829,pyram,2,2,L2pyramidalneuron
11547,49899444088,3324232,1603472,95829,inter,2,2,L2neuroninterneuron
11548,40976145575,3344464,1612344,91605,inter,2,2,L2neuroninterneuron
11549,58459397760,3378792,1602544,100053,inter,2,2,L2neuroninterneuronsparsely-spiny
11550,49812612246,3435120,1616792,95829,pyram,2,2,L2pyramidalneuron
11551,49550845112,3416072,1620928,87381,pyram,2,2,L2pyramidalneuron
11552,32213254936,3409936,1623624,91605,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11553,58765302682,3420376,1654936,91605,inter,2,2,L2neuroninterneuron
11554,41034461880,3390704,1635720,78933,pyram,2,2,L2pyramidalneuron
11555,49579610062,3406144,1561384,83157,excit,2,2,L2neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
11556,49565227997,3407920,1570480,87381,inter,2,2,L2neuroninterneuron
11557,49506867911,3421752,1557512,83157,inter,2,2,L2neuroninterneuron
11558,49171964499,3384008,1475960,91605,inter,2,2,L2neuroninterneuron
11559,4888093600,3404152,1445944,53760,inter,2,2,L2neuroninterneuron
11560,4874339620,3402640,1440560,46080,uncla,2,2,L2neuronunclassified-neuronsparsely-spiny
11561,31339472653,3411352,1422416,53760,inter,2,2,L2neuroninterneuron
11562,40263148271,3434432,1448456,62037,inter,2,2,L2neuroninterneuron
11563,40146970761,3395712,1511024,66261,inter,2,2,L2neuroninterneuron
11564,40452336249,3418632,1510320,62037,inter,2,2,L2neuroninterneuron
11565,4830975154,3457320,1478224,46080,inter,1,2,L2neuroninterneuron
11566,5034731826,3437240,1476288,42240,inter,2,2,L2neuroninterneuron
11567,4743983272,3470824,1474128,34560,inter,1,1,L1neuroninterneuron
11568,4582976610,3380056,1463344,46080,pyram,2,2,L2pyramidalneuron
11569,5063510780,3363640,1472168,42240,inter,2,2,L2neuroninterneuronsparsely-spiny
11570,5165119550,3304976,1516024,34560,pyram,2,2,L2pyramidalneuron
11571,5078112196,3285328,1503752,30720,inter,2,2,L2neuroninterneuron
11572,5019606303,3297112,1509504,30720,inter,2,2,L2neuroninterneuron
11573,4757473053,3327672,1482112,11520,pyram,2,2,L2pyramidalneuron
11574,5121432404,3295000,1512232,7680,inter,2,2,L2neuroninterneuronsparsely-spiny
11575,4669736189,3296392,1539352,7680,pyram,2,2,L2pyramidalneuron
11576,4787084017,3311464,1550064,11520,pyram,2,2,L2pyramidalneuron
11577,4873785293,3333312,1544032,15360,pyram,2,2,L2pyramidalneuron
11578,5514710097,3349776,1596016,23040,inter,2,2,L2neuroninterneuronsparsely-spiny
11579,4946951104,3338464,1612632,30720,pyram,2,2,L2pyramidalneuron
11580,5427032260,3286672,1585752,23040,inter,2,2,L2neuroninterneuron
11581,4698924354,3254432,1599688,15360,pyram,2,2,L2pyramidalneuron
11582,5092392325,3230696,1607536,15360,pyram,2,2,L2pyramidalneuron
11583,5529078998,3263952,1606240,7680,inter,2,2,L2neuroninterneuron
11584,5499847526,3268464,1585512,11520,inter,2,2,L2neuroninterneuron
11585,5456380497,3253448,1613824,3840,inter,2,2,L2neuroninterneuron
11586,5602126722,3329016,1612168,15360,inter,2,2,L2neuroninterneuron
11587,4990680538,3406672,1567432,15360,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11588,4757955063,3425072,1568064,15360,pyram,2,2,L2pyramidalneuron
11589,5034585669,3388536,1523336,26880,pyram,2,2,L2pyramidalneuron
11590,4669853692,3393816,1525856,15360,inter,2,2,L2neuroninterneuron
11591,5020365260,3402496,1505472,11520,inter,2,2,L2neuroninterneuronsparsely-spiny
11592,4918303070,3398840,1493128,11520,pyram,2,2,L2pyramidalneuron
11593,4758042476,3366416,1504376,23040,pyram,2,2,L2pyramidalneuron
11594,4612237898,3388512,1494904,30720,pyram,2,2,L2pyramidalneuron
11595,4845195925,3397840,1470024,30720,pyram,2,2,L2pyramidalneuron
11596,4918551281,3449800,1465320,19200,inter,1,2,L2neuroninterneuron
11597,4991411253,3427664,1495896,26880,inter,2,2,L2neuroninterneuron
11598,5311494938,3491608,1548040,26880,inter,1,2,L2neuroninterneuron
11599,5398954749,3486992,1566864,15360,inter,2,2,L2neuroninterneuronsparsely-spiny
11600,31733086368,3547080,1519584,57813,inter,1,1,L1neuroninterneuron
11601,4131659687,3307256,1360528,34560,pyram,2,2,L2pyramidalneuron
11602,4408276989,3297944,1361928,23040,inter,2,2,L2neuroninterneuronweb-like-interneuron
11603,4379102967,3306984,1349496,23040,pyram,2,2,L2pyramidalneuron
11604,4233765420,3316456,1347824,23040,pyram,2,2,L2pyramidalneuron
11605,4524559509,3329312,1352992,26880,inter,2,2,L2neuroninterneuron
11606,4131909148,3343304,1361544,19200,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11607,3345732892,3354880,1292728,19200,pyram,2,2,L2pyramidalneuron
11608,3914047952,3341320,1320176,7680,pyram,2,2,L2pyramidalneuron
11609,3898963661,3369456,1327760,7680,inter,2,2,L2neuroninterneuron
11610,4408408057,3318000,1348960,7680,pyram,2,2,L2pyramidalneuron
11611,3797209095,3327360,1370528,7680,pyram,2,2,L2pyramidalneuron
11612,4495604952,3356304,1373000,3840,uncla,2,2,L2neuronunclassified-neuron
11613,3898554672,3314864,1362232,11520,pyram,2,2,L2pyramidalneuron
11614,4626532464,3234360,1417824,23040,inter,2,2,L2neuroninterneurondark
11615,4218375077,3230576,1443584,19200,pyram,2,2,L2pyramidalneuron
11616,4102181224,3216672,1463376,30720,pyram,2,2,L2pyramidalneuron
11617,5091822484,3190144,1472176,34560,inter,2,2,L2neuroninterneuron
11618,4393105518,3227856,1496400,38400,pyram,2,2,L2pyramidalneuron
11619,4552942229,3217680,1515320,46080,pyram,2,2,L2pyramidalneuron
11620,5325234161,3240256,1507592,42240,inter,2,2,L2neuroninterneuron
11621,4320129291,3234272,1478288,34560,pyram,2,2,L2pyramidalneuron
11622,4902767850,3235888,1467200,42240,inter,2,2,L2neuroninterneuron
11623,5194044037,3255840,1448312,46080,inter,2,2,L2neuroninterneuron
11624,5077542033,3241472,1499928,62037,pyram,2,2,L2pyramidalneuron
11625,4480813464,3251472,1502408,70485,pyram,2,2,L2pyramidalneuron
11626,4669269078,3117776,1496232,57813,pyram,2,3,L3pyramidalneuron
11627,31644048108,3140384,1498056,53760,inter,2,3,L3neuroninterneuron
11628,4290957638,3149120,1464016,46080,pyram,2,2,L2pyramidalneuron
11629,4800356441,3168248,1462664,49920,pyram,2,2,L2pyramidalneuron
11630,4859052550,3176232,1457440,38400,inter,2,2,L2neuroninterneuron
11631,4087711943,3223224,1406712,42240,pyram,2,2,L2pyramidalneuron
11632,4917516036,3292416,1423544,46080,pyram,2,2,L2pyramidalneuron
11633,4364472824,3307480,1415128,46080,pyram,2,2,L2pyramidalneuron
11634,4772337487,3375456,1406696,42240,inter,2,2,L2neuroninterneuronweb-like-interneuron
11635,4903352204,3381704,1427488,23040,inter,2,2,L2neuroninterneuron
11636,4845372428,3403160,1437432,26880,inter,2,2,L2neuroninterneuron
11637,22386883239,3419560,1440880,34560,inter,2,2,L2neuroninterneuron
11638,4511111749,3418696,1430432,11520,pyram,2,2,L2pyramidalneuron
11639,4816461077,3437696,1429088,3840,inter,1,2,L2neuroninterneuron
11640,4743399688,3401208,1416272,3840,inter,2,2,L2neuroninterneuron
11641,4845152060,3392000,1434840,3840,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11642,3913667783,3407448,1462120,3840,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11643,5034643836,3417232,1473744,3840,uncla,2,2,L2neuronunclassified-neuronsparsely-spiny
11644,4554066690,3358832,1442792,7680,inter,2,2,L2neuroninterneuronsparsely-spiny
11645,4422774951,3360984,1418296,3840,uncla,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11646,4190355745,3351720,1408616,3840,pyram,2,2,L2pyramidalneuron
11647,4073869339,3341760,1406832,3840,pyram,2,2,L2pyramidalneuron
11648,4379045845,3329272,1420872,11520,pyram,2,2,L2pyramidalneuron
11649,4437989634,3319848,1459400,11520,pyram,2,2,L2pyramidalneuron
11650,4524762575,3293200,1459288,11520,inter,2,2,L2neuroninterneuron
11651,4598045068,3273288,1464184,11520,pyram,2,2,L2pyramidalneuron
11652,4961523479,3287696,1479464,3840,inter,2,2,L2neuroninterneuron
11653,4917720175,3285656,1450400,3840,inter,2,2,L2neuroninterneuron
11654,4801218692,3291512,1418256,15360,inter,2,2,L2neuroninterneuron
11655,3841130563,3263632,1407600,11520,pyram,2,2,L2pyramidalneuron
11656,4568521855,3257504,1390104,7680,pyram,2,2,L2pyramidalneuron
11657,4568230875,3245712,1395808,15360,inter,2,2,L2neuroninterneuronweb-like-interneuron
11658,4422673293,3228168,1371208,7680,inter,2,2,L2neuroninterneuron
11659,3534931704,3235968,1356192,3840,pyram,2,2,L2pyramidalneuron
11660,4480653017,3257328,1360384,3840,inter,2,2,L2neuroninterneuron
11661,3491144386,3234400,1303064,3840,pyram,2,2,L2pyramidalneuron
11662,3942065817,3200384,1330072,3840,pyram,2,2,L2pyramidalneuron
11663,3578646815,3169480,1325176,3840,pyram,2,2,L2pyramidalneuron
11664,4130711237,3120280,1339488,3840,inter,2,2,L2neuroninterneuron
11665,4363787555,3076680,1343728,3840,inter,2,2,L2neuroninterneuron
11666,3855044479,3175568,1297752,7680,pyram,2,2,L2pyramidalneuron
11667,4334687680,3204784,1313144,15360,inter,2,2,L2neuroninterneuron
11668,4058524248,3227112,1276008,7680,inter,2,2,L2neuroninterneuronweb-like-interneuron
11669,3811372500,3236360,1260440,3840,inter,2,2,L2neuroninterneuron
11670,3869835458,3233992,1252264,3840,pyram,2,2,L2pyramidalneuron
11671,3446989823,3202880,1260488,3840,pyram,2,2,L2pyramidalneuron
11672,3870083049,3248408,1291920,3840,pyram,2,2,L2pyramidalneuron
11673,3943161547,3270576,1283736,3840,pyram,2,2,L2pyramidalneuron
11674,3345688461,3260384,1234960,7680,pyram,2,2,L2pyramidalneuron
11675,3476206367,3273304,1240072,3840,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11676,3622026790,3260280,1222096,7680,pyram,2,2,L2pyramidalneuron
11677,3709355354,3239064,1211160,15360,pyram,2,2,L2pyramidalneuron
11678,3287386454,3217208,1184840,11520,pyram,2,2,L2pyramidalneuron
11679,3505495941,3213704,1199696,19200,pyram,2,2,L2pyramidalneuron
11680,3709093387,3222696,1194200,23040,inter,2,2,L2neuroninterneuronsparsely-spiny
11681,3621793116,3237704,1173912,23040,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
11682,3781893343,3217952,1154744,23040,pyram,2,2,L2pyramidalneuron
11683,3475826495,3184256,1167440,23040,pyram,2,2,L2pyramidalneuron
11684,3184318928,3177312,1157648,26880,pyram,2,2,L2pyramidalneuron
11685,3577566230,3145072,1165280,30720,pyram,2,2,L2pyramidalneuron
11686,3169790591,3134952,1163344,30720,pyram,2,2,L2pyramidalneuron
11687,3446873213,3158416,1129920,30720,pyram,2,2,L2pyramidalneuron
11688,3373693263,3166752,1134760,23040,pyram,2,2,L2pyramidalneuron
11689,3228281885,3148992,1137720,19200,pyram,2,2,L2pyramidalneuron
11690,3374130879,3153296,1160592,15360,pyram,2,2,L2pyramidalneuron
11691,3606871516,3116848,1169248,15360,inter,2,2,L2neuroninterneuron
11692,3490472571,3137224,1119712,19200,inter,2,2,L2neuroninterneuron
11693,2820841652,3163584,1085960,23040,pyram,2,2,L2pyramidalneuron
11694,3491027398,3230848,1103064,23040,inter,2,2,L2neuroninterneuron
11695,2529946031,3083736,1041032,15360,pyram,2,2,L2pyramidalneuron
11696,2675269381,3068328,1095376,3840,pyram,2,2,L2pyramidalneuron
11697,3562776967,3050944,1138680,7680,inter,2,2,L2neuroninterneuron
11698,3519105129,3020688,1133248,11520,inter,2,2,L2neuroninterneuron
11699,3839508922,3028688,1224992,3840,inter,2,2,L2neuroninterneuron
11700,2951739644,3046816,1240056,7680,pyram,2,2,L2pyramidalneuron
11701,3329423473,3055320,1229800,3840,pyram,2,2,L2pyramidalneuron
11702,3680256144,3075072,1237760,7680,pyram,2,2,L2pyramidalneuron
11703,3519060428,3039664,1258752,7680,pyram,2,2,L2pyramidalneuron
11704,3970728824,3086168,1273728,15360,inter,2,2,L2neuroninterneuron
